relation,entity1,entity1_begin,entity1_end,chunk1,entity2,entity2_begin,entity2_end,chunk2,confidence
TeRP,Test,34175,34193,computed tomography,Symptom,34477,34486,hemoptysis,0.78652287
TeRP,Test,34196,34197,CT,Test,34226,34244,total lung capacity,0.5364655
TeRP,Test,34196,34197,CT,Modifier,34339,34344,modest,0.77821124
TeRP,Test,34196,34197,CT,Symptom,34377,34394,exercise tolerance,0.5663816
TeRP,Test,34196,34197,CT,Modifier,34430,34437,frequent,0.8038138
TeRP,Test,34196,34197,CT,Modifier,34439,34451,exacerbations,0.55710113
TeRP,Test,34196,34197,CT,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.5002589
TeRP,Test,34196,34197,CT,Symptom,34477,34486,hemoptysis,0.60355526
TrAP,Test,34200,34203,scan,Modifier,34439,34451,exacerbations,0.53035194
TrAP,Test,34200,34203,scan,Disease_Syndrome_Disorder,34456,34459,COPD,0.5014669
TrAP,Symptom,34210,34223,hyperinflation,Test,34226,34244,total lung capacity,0.6608862
TrAP,Symptom,34210,34223,hyperinflation,Modifier,34339,34344,modest,0.59008265
TrAP,Symptom,34210,34223,hyperinflation,Symptom,34346,34374,improvements in lung function,0.6575878
TrAP,Symptom,34210,34223,hyperinflation,Symptom,34377,34394,exercise tolerance,0.57484573
TrAP,Symptom,34210,34223,hyperinflation,Modifier,34430,34437,frequent,0.7645605
TrAP,Symptom,34210,34223,hyperinflation,Modifier,34439,34451,exacerbations,0.69477516
TrAP,Symptom,34210,34223,hyperinflation,Disease_Syndrome_Disorder,34456,34459,COPD,0.8159033
TrAP,Symptom,34210,34223,hyperinflation,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.72532624
TrAP,Symptom,34210,34223,hyperinflation,Symptom,34477,34486,hemoptysis,0.68031615
TrAP,Test,34226,34244,total lung capacity,Modifier,34339,34344,modest,0.664852
TrAP,Test,34226,34244,total lung capacity,Symptom,34346,34374,improvements in lung function,0.7440549
TrAP,Test,34226,34244,total lung capacity,Symptom,34377,34394,exercise tolerance,0.805626
TrAP,Test,34226,34244,total lung capacity,Modifier,34430,34437,frequent,0.64608717
TrAP,Test,34226,34244,total lung capacity,Modifier,34439,34451,exacerbations,0.6376202
TrAP,Test,34226,34244,total lung capacity,Disease_Syndrome_Disorder,34456,34459,COPD,0.7691852
TrAP,Test,34226,34244,total lung capacity,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.6250018
TrAP,Test,34226,34244,total lung capacity,Symptom,34477,34486,hemoptysis,0.65516216
TrAP,Modifier,34339,34344,modest,Symptom,34346,34374,improvements in lung function,0.59843117
TrAP,Modifier,34339,34344,modest,Symptom,34377,34394,exercise tolerance,0.7644702
TrAP,Modifier,34339,34344,modest,Modifier,34430,34437,frequent,0.76382565
TrAP,Modifier,34339,34344,modest,Modifier,34439,34451,exacerbations,0.6946414
TrAP,Modifier,34339,34344,modest,Disease_Syndrome_Disorder,34456,34459,COPD,0.77542245
TrAP,Modifier,34339,34344,modest,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.6096639
TrAP,Modifier,34339,34344,modest,Symptom,34477,34486,hemoptysis,0.6075915
TrAP,Symptom,34346,34374,improvements in lung function,Symptom,34377,34394,exercise tolerance,0.7398858
TrAP,Symptom,34346,34374,improvements in lung function,Modifier,34430,34437,frequent,0.7942354
TrAP,Symptom,34346,34374,improvements in lung function,Modifier,34439,34451,exacerbations,0.78839
TrAP,Symptom,34346,34374,improvements in lung function,Disease_Syndrome_Disorder,34456,34459,COPD,0.692418
TrAP,Symptom,34346,34374,improvements in lung function,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.7166654
TrAP,Symptom,34346,34374,improvements in lung function,Symptom,34477,34486,hemoptysis,0.7834822
TrAP,Symptom,34377,34394,exercise tolerance,Modifier,34430,34437,frequent,0.71955293
TrAP,Symptom,34377,34394,exercise tolerance,Modifier,34439,34451,exacerbations,0.6434125
TrAP,Symptom,34377,34394,exercise tolerance,Disease_Syndrome_Disorder,34456,34459,COPD,0.8635574
TrAP,Symptom,34377,34394,exercise tolerance,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.7299195
TrAP,Symptom,34377,34394,exercise tolerance,Symptom,34477,34486,hemoptysis,0.73106897
TrAP,Modifier,34430,34437,frequent,Modifier,34439,34451,exacerbations,0.6642178
TrAP,Modifier,34430,34437,frequent,Disease_Syndrome_Disorder,34456,34459,COPD,0.8154557
TrAP,Modifier,34430,34437,frequent,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.5898817
TrAP,Modifier,34430,34437,frequent,Symptom,34477,34486,hemoptysis,0.578174
TrAP,Modifier,34439,34451,exacerbations,Disease_Syndrome_Disorder,34456,34459,COPD,0.6960092
TrAP,Modifier,34439,34451,exacerbations,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.6056224
TrAP,Modifier,34439,34451,exacerbations,Symptom,34477,34486,hemoptysis,0.6538986
TrAP,Disease_Syndrome_Disorder,34456,34459,COPD,Disease_Syndrome_Disorder,34462,34470,pneumonia,0.7947705
TrAP,Disease_Syndrome_Disorder,34456,34459,COPD,Symptom,34477,34486,hemoptysis,0.6943115
TrAP,Disease_Syndrome_Disorder,34462,34470,pneumonia,Symptom,34477,34486,hemoptysis,0.7015316
TrAP,Disease_Syndrome_Disorder,34642,34651,“Diagnosis,Disease_Syndrome_Disorder,34835,34838,COPD,0.70268506
TrAP,Disease_Syndrome_Disorder,34671,34707,chronic obstructive pulmonary disease,Procedure,34752,34769,“Bronchoscopic LVR,0.7241624
TrAP,Date,34730,34737,"al, 2013",Disease_Syndrome_Disorder,34835,34838,COPD,0.6985495
TrAP,Procedure,34752,34769,“Bronchoscopic LVR,Disease_Syndrome_Disorder,34835,34838,COPD,0.8957075
PIP,RelativeDate,34871,34874,2014,Disease_Syndrome_Disorder,34888,34891,COPD,0.6998701
PIP,Disease_Syndrome_Disorder,34888,34891,COPD,Modifier,34898,34908,progressive,0.97836226
PIP,Modifier,35140,35150,debilitated,Disease_Syndrome_Disorder,35152,35155,COPD,0.9383038
TrAP,Procedure,35469,35503,Bronchoscopic lung volume reduction,Internal_organ_or_component,35536,35550,hyper-inflation,0.7717239
TrAP,Procedure,35469,35503,Bronchoscopic lung volume reduction,Disease_Syndrome_Disorder,35559,35567,emphysema,0.8787366
PIP,Internal_organ_or_component,35536,35550,hyper-inflation,Disease_Syndrome_Disorder,35559,35567,emphysema,0.994439
TrAP,Internal_organ_or_component,35915,35934,Endobronchial valves,Modifier,35969,35976,affected,0.948038
TrAP,Internal_organ_or_component,35915,35934,Endobronchial valves,Symptom,35978,35998,emphysematous regions,0.9083934
TrAP,Internal_organ_or_component,35915,35934,Endobronchial valves,Disease_Syndrome_Disorder,36036,36063,lobar absorption atelectasis,0.856653
PIP,Modifier,35969,35976,affected,Symptom,35978,35998,emphysematous regions,0.84555614
PIP,Modifier,35969,35976,affected,Disease_Syndrome_Disorder,36036,36063,lobar absorption atelectasis,0.8468777
PIP,Symptom,35978,35998,emphysematous regions,Disease_Syndrome_Disorder,36036,36063,lobar absorption atelectasis,0.7710417
TrAP,Procedure,36067,36086,Airway bypass stents,Modifier,36095,36104,homogenous,0.98973465
TrAP,Procedure,36067,36086,Airway bypass stents,Disease_Syndrome_Disorder,36106,36114,emphysema,0.9850847
TrAP,Procedure,36067,36086,Airway bypass stents,Procedure,36125,36157,valves and thermal vapor ablation,0.80140835
TrAP,Procedure,36067,36086,Airway bypass stents,Modifier,36166,36178,heterogeneous,0.9646707
TrAP,Procedure,36067,36086,Airway bypass stents,Disease_Syndrome_Disorder,36180,36188,emphysema,0.9851083
PIP,Modifier,36095,36104,homogenous,Disease_Syndrome_Disorder,36106,36114,emphysema,0.91772115
TrAP,Modifier,36095,36104,homogenous,Procedure,36125,36157,valves and thermal vapor ablation,0.9766842
PIP,Modifier,36095,36104,homogenous,Disease_Syndrome_Disorder,36180,36188,emphysema,0.7439042
TrAP,Disease_Syndrome_Disorder,36106,36114,emphysema,Procedure,36125,36157,valves and thermal vapor ablation,0.9709989
PIP,Disease_Syndrome_Disorder,36106,36114,emphysema,Modifier,36166,36178,heterogeneous,0.5616803
PIP,Disease_Syndrome_Disorder,36106,36114,emphysema,Disease_Syndrome_Disorder,36180,36188,emphysema,0.6489003
TrAP,Procedure,36125,36157,valves and thermal vapor ablation,Modifier,36166,36178,heterogeneous,0.98611397
TrAP,Procedure,36125,36157,valves and thermal vapor ablation,Disease_Syndrome_Disorder,36180,36188,emphysema,0.9827901
PIP,Modifier,36166,36178,heterogeneous,Disease_Syndrome_Disorder,36180,36188,emphysema,0.79640204
TrAP,Medical_Device,36216,36239,endoscopic coil implants,Modifier,36279,36291,heterogeneous,0.9760465
TrAP,Medical_Device,36216,36239,endoscopic coil implants,Disease_Syndrome_Disorder,36293,36301,emphysema,0.9905681
PIP,Modifier,36279,36291,heterogeneous,Disease_Syndrome_Disorder,36293,36301,emphysema,0.8408607
TrAP,Procedure,36331,36334,BLVR,Disease_Syndrome_Disorder,36429,36432,COPD,0.80356985
TrAP,Clinical_Dept,36654,36679,Ludwig Boltzmann Institute,Procedure,36717,36748,endobronchial valve implantation,0.8786415
TrAP,Clinical_Dept,36654,36679,Ludwig Boltzmann Institute,Disease_Syndrome_Disorder,36754,36762,emphysema,0.8611214
TrAP,Clinical_Dept,36654,36679,Ludwig Boltzmann Institute,Procedure,36860,36892,‘endobronchial valve implantation,0.52255833
TrAP,Clinical_Dept,36654,36679,Ludwig Boltzmann Institute,Modifier,36920,36925,severe,0.8594237
TrAP,Clinical_Dept,36654,36679,Ludwig Boltzmann Institute,Symptom,36927,36946,pulmonary emphysema’,0.8284688
TrAP,Procedure,36717,36748,endobronchial valve implantation,Disease_Syndrome_Disorder,36754,36762,emphysema,0.99241394
TrAP,Procedure,36717,36748,endobronchial valve implantation,Procedure,36860,36892,‘endobronchial valve implantation,0.8159344
TrAP,Procedure,36717,36748,endobronchial valve implantation,Modifier,36920,36925,severe,0.96820235
TrAP,Procedure,36717,36748,endobronchial valve implantation,Symptom,36927,36946,pulmonary emphysema’,0.91156036
TrAP,Disease_Syndrome_Disorder,36754,36762,emphysema,Procedure,36860,36892,‘endobronchial valve implantation,0.97459126
TrAP,Disease_Syndrome_Disorder,36754,36762,emphysema,Modifier,36920,36925,severe,0.9265092
TrAP,Disease_Syndrome_Disorder,36754,36762,emphysema,Symptom,36927,36946,pulmonary emphysema’,0.96400374
TrAP,Procedure,36860,36892,‘endobronchial valve implantation,Modifier,36920,36925,severe,0.9828196
TrAP,Procedure,36860,36892,‘endobronchial valve implantation,Symptom,36927,36946,pulmonary emphysema’,0.9799171
TrAP,Modifier,36920,36925,severe,Symptom,36927,36946,pulmonary emphysema’,0.86160564
TrAP,Procedure,37001,37035,Bronchoscopic Lung Volume Reduction,Modifier,37058,37063,Severe,0.992646
TrAP,Procedure,37001,37035,Bronchoscopic Lung Volume Reduction,Disease_Syndrome_Disorder,37065,37073,Emphysema,0.9885697
TrAP,Modifier,37058,37063,Severe,Disease_Syndrome_Disorder,37065,37073,Emphysema,0.8283099
TrAP,Modifier,37131,37136,severe,Modifier,37152,37158,limited,0.8085494
TrAP,Disease_Syndrome_Disorder,37138,37146,emphysema,Modifier,37152,37158,limited,0.6413952
TrAP,Employment,37317,37327,researchers,Modifier,37428,37433,severe,0.65527016
TrAP,Employment,37317,37327,researchers,Disease_Syndrome_Disorder,37435,37443,emphysema,0.7379132
TrAP,Medical_Device,37398,37410,nitinol coils,Modifier,37428,37433,severe,0.98314935
TrAP,Medical_Device,37398,37410,nitinol coils,Disease_Syndrome_Disorder,37435,37443,emphysema,0.9890487
PIP,Modifier,37428,37433,severe,Disease_Syndrome_Disorder,37435,37443,emphysema,0.8910991
PIP,Modifier,39717,39722,severe,Disease_Syndrome_Disorder,39724,39732,emphysema,0.89389163
TrAP,Modifier,39717,39722,severe,Procedure,39760,39782,bronchoscopic treatment,0.92653227
TrAP,Modifier,39717,39722,severe,Medical_Device,39789,39801,nitinol coils,0.93845403
TrAP,Disease_Syndrome_Disorder,39724,39732,emphysema,Procedure,39760,39782,bronchoscopic treatment,0.81511647
TrAP,Disease_Syndrome_Disorder,39724,39732,emphysema,Medical_Device,39789,39801,nitinol coils,0.9597587
PIP,Modifier,40133,40145,heterogeneous,Disease_Syndrome_Disorder,40147,40155,emphysema,0.9681627
PIP,Modifier,40239,40251,heterogeneous,Disease_Syndrome_Disorder,40253,40261,emphysema,0.9772923
TrAP,Medical_Device,40727,40746,Endobronchial Valves,Modifier,40752,40759,Advanced,0.9972053
TrAP,Medical_Device,40727,40746,Endobronchial Valves,Disease_Syndrome_Disorder,40761,40769,Emphysema,0.9746041
TrAP,Modifier,40752,40759,Advanced,Disease_Syndrome_Disorder,40761,40769,Emphysema,0.9127203
TrAP,Procedure,40867,40901,bronchoscopic lung volume reduction,Test,40930,40932,EBV,0.5397803
TrAP,Procedure,40867,40901,bronchoscopic lung volume reduction,Modifier,40939,40946,advanced,0.9903369
TrAP,Procedure,40867,40901,bronchoscopic lung volume reduction,Disease_Syndrome_Disorder,40948,40956,emphysema,0.99129033
TrAP,Procedure,40908,40927,endobronchial valves,Modifier,40939,40946,advanced,0.9966633
TrAP,Procedure,40908,40927,endobronchial valves,Disease_Syndrome_Disorder,40948,40956,emphysema,0.9935027
TrAP,Test,40930,40932,EBV,Modifier,40939,40946,advanced,0.9897683
TrAP,Test,40930,40932,EBV,Disease_Syndrome_Disorder,40948,40956,emphysema,0.98755264
PIP,Modifier,40939,40946,advanced,Disease_Syndrome_Disorder,40948,40956,emphysema,0.91378665
TrAP,Disease_Syndrome_Disorder,41100,41108,emphysema,Duration,41110,41127,for 3 to 12 months,0.9222357
TrAP,Disease_Syndrome_Disorder,41100,41108,emphysema,Test,41138,41140,EBV,0.9674307
TrAP,Disease_Syndrome_Disorder,41100,41108,emphysema,Test,41186,41188,EBV,0.9765009
TrAP,Duration,41110,41127,for 3 to 12 months,Test,41138,41140,EBV,0.7325828
TrAP,Duration,41110,41127,for 3 to 12 months,Test,41186,41188,EBV,0.8534695
TrAP,Modifier,41262,41269,advanced,Disease_Syndrome_Disorder,41271,41279,emphysema,0.5944591
TrAP,Modifier,41262,41269,advanced,Test,41294,41296,EBV,0.9897349
TrAP,Disease_Syndrome_Disorder,41271,41279,emphysema,Test,41294,41296,EBV,0.9884964
TrCP,Test,42300,42302,EBV,Symptom,42329,42338,hemoptysis,0.8511254
TrCP,Test,42300,42302,EBV,Test,42341,42342,RR,0.7263334
TrCP,Test,42300,42302,EBV,Disease_Syndrome_Disorder,42427,42429,AES,0.82854176
TrCP,Test,42300,42302,EBV,VS_Finding,42453,42471,respiratory failure,0.74530536
TrCP,Test,42300,42302,EBV,Disease_Syndrome_Disorder,42474,42480,empyema,0.8756803
TrCP,Test,42300,42302,EBV,Disease_Syndrome_Disorder,42483,42491,pneumonia,0.78040886
TrCP,Test,42300,42302,EBV,Disease_Syndrome_Disorder,42494,42505,pneumothorax,0.832154
PIP,Symptom,42329,42338,hemoptysis,Disease_Syndrome_Disorder,42427,42429,AES,0.93471956
PIP,Symptom,42329,42338,hemoptysis,VS_Finding,42453,42471,respiratory failure,0.8213574
PIP,Symptom,42329,42338,hemoptysis,Disease_Syndrome_Disorder,42474,42480,empyema,0.9350243
PIP,Symptom,42329,42338,hemoptysis,Disease_Syndrome_Disorder,42483,42491,pneumonia,0.8828115
PIP,Symptom,42329,42338,hemoptysis,Disease_Syndrome_Disorder,42494,42505,pneumothorax,0.9105783
PIP,Test,42341,42342,RR,Disease_Syndrome_Disorder,42427,42429,AES,0.71058047
PIP,Disease_Syndrome_Disorder,42427,42429,AES,VS_Finding,42453,42471,respiratory failure,0.75031126
PIP,Disease_Syndrome_Disorder,42427,42429,AES,Disease_Syndrome_Disorder,42474,42480,empyema,0.7626902
PIP,Disease_Syndrome_Disorder,42427,42429,AES,Disease_Syndrome_Disorder,42483,42491,pneumonia,0.5318839
PIP,Disease_Syndrome_Disorder,42427,42429,AES,Disease_Syndrome_Disorder,42494,42505,pneumothorax,0.92482895
TrAP,Procedure,42691,42715,EBV lung volume reduction,Modifier,42721,42728,advanced,0.9643627
TrAP,Procedure,42691,42715,EBV lung volume reduction,Disease_Syndrome_Disorder,42730,42738,emphysema,0.93814737
PIP,Modifier,42721,42728,advanced,Disease_Syndrome_Disorder,42730,42738,emphysema,0.7957528
TrAP,Modifier,42721,42728,advanced,Test,42844,42846,EBV,0.8401841
TrAP,Disease_Syndrome_Disorder,42730,42738,emphysema,Test,42844,42846,EBV,0.61867565
TrAP,Procedure,42995,43029,bronchoscopic lung volume reduction,Modifier,43043,43050,advanced,0.95777595
TrAP,Procedure,42995,43029,bronchoscopic lung volume reduction,Disease_Syndrome_Disorder,43052,43060,emphysema,0.9258064
TrAP,Test,43036,43038,EBV,Modifier,43043,43050,advanced,0.965046
TrAP,Test,43036,43038,EBV,Disease_Syndrome_Disorder,43052,43060,emphysema,0.9749245
PIP,Modifier,43043,43050,advanced,Disease_Syndrome_Disorder,43052,43060,emphysema,0.9394816
PIP,Modifier,43361,43373,heterogeneous,Disease_Syndrome_Disorder,43375,43383,emphysema,0.9750938
PIP,Modifier,43361,43373,heterogeneous,Internal_organ_or_component,43415,43434,inter-lobar fissures,0.9138042
PIP,Modifier,43361,43373,heterogeneous,Modifier,43462,43472,significant,0.84230447
PIP,Modifier,43361,43373,heterogeneous,Symptom,43474,43485,gas trapping,0.9542417
PIP,Modifier,43361,43373,heterogeneous,Symptom,43585,43598,breathlessness,0.8795489
PIP,Modifier,43361,43373,heterogeneous,Symptom,43606,43673,dyspnea score of greater than or equal to 3] and exercise limitation,0.6807435
PIP,Disease_Syndrome_Disorder,43375,43383,emphysema,Internal_organ_or_component,43415,43434,inter-lobar fissures,0.95106304
PIP,Disease_Syndrome_Disorder,43375,43383,emphysema,Modifier,43462,43472,significant,0.9249046
PIP,Disease_Syndrome_Disorder,43375,43383,emphysema,Symptom,43474,43485,gas trapping,0.9278943
PIP,Disease_Syndrome_Disorder,43375,43383,emphysema,Symptom,43585,43598,breathlessness,0.53891563
PIP,Internal_organ_or_component,43398,43401,lobe,Internal_organ_or_component,43415,43434,inter-lobar fissures,0.8506546
PIP,Internal_organ_or_component,43398,43401,lobe,Modifier,43462,43472,significant,0.8364675
PIP,Internal_organ_or_component,43398,43401,lobe,Symptom,43474,43485,gas trapping,0.7502814
PIP,Internal_organ_or_component,43415,43434,inter-lobar fissures,Modifier,43462,43472,significant,0.90747696
PIP,Internal_organ_or_component,43415,43434,inter-lobar fissures,Symptom,43474,43485,gas trapping,0.9251525
PIP,Internal_organ_or_component,43415,43434,inter-lobar fissures,Symptom,43585,43598,breathlessness,0.71233976
PIP,Modifier,43462,43472,significant,Symptom,43474,43485,gas trapping,0.8271743
TeRP,Modifier,43462,43472,significant,Symptom,43488,43506,total lung capacity,0.72185
PIP,Modifier,43462,43472,significant,Symptom,43606,43673,dyspnea score of greater than or equal to 3] and exercise limitation,0.53856486
TeRP,Symptom,43474,43485,gas trapping,Symptom,43488,43506,total lung capacity,0.85562384
PIP,Symptom,43474,43485,gas trapping,Symptom,43606,43673,dyspnea score of greater than or equal to 3] and exercise limitation,0.7090233
PIP,Symptom,43585,43598,breathlessness,Symptom,43606,43673,dyspnea score of greater than or equal to 3] and exercise limitation,0.5030574
TrAP,Direction,43814,43823,unilateral,Disease_Syndrome_Disorder,43863,43879,lobar atelectasis,0.9813758
TrAP,Procedure,43825,43843,lobar EBV placement,Disease_Syndrome_Disorder,43863,43879,lobar atelectasis,0.9770965
TrAP,Disease_Syndrome_Disorder,43863,43879,lobar atelectasis,Procedure,43884,43895,bronchoscopy,0.7399111
TrAP,Disease_Syndrome_Disorder,43863,43879,lobar atelectasis,Procedure,43901,43922,“sham” valve placement,0.97480756
PIP,Modifier,44932,44940,prolonged,Disease_Syndrome_Disorder,44942,44953,pneumothorax,0.99147004
TrAP,Modifier,44932,44940,prolonged,External_body_part_or_region,44999,45001,arm,0.50137544
TrAP,Disease_Syndrome_Disorder,45182,45196,lobar occlusion,Modifier,45211,45223,heterogeneous,0.9404714
TrAP,Disease_Syndrome_Disorder,45182,45196,lobar occlusion,Disease_Syndrome_Disorder,45225,45233,emphysema,0.9048355
PIP,Modifier,45211,45223,heterogeneous,Disease_Syndrome_Disorder,45225,45233,emphysema,0.89528555
TrAP,Procedure,45319,45322,BLVR,Modifier,45574,45591,moderate-to-severe,0.79067844
TrAP,Procedure,45319,45322,BLVR,Disease_Syndrome_Disorder,45593,45596,COPD,0.570206
TrAP,Procedure,45476,45490,BLVR procedures,Modifier,45574,45591,moderate-to-severe,0.67438257
TrAP,Procedure,45476,45490,BLVR procedures,Disease_Syndrome_Disorder,45593,45596,COPD,0.5576493
PIP,Modifier,45574,45591,moderate-to-severe,Disease_Syndrome_Disorder,45593,45596,COPD,0.8087337
TrAP,Procedure,45666,45669,BLVR,Modifier,45736,45753,moderate-to-severe,0.7795379
TrAP,Procedure,45666,45669,BLVR,Disease_Syndrome_Disorder,45755,45758,COPD,0.53109974
PIP,Modifier,45736,45753,moderate-to-severe,Disease_Syndrome_Disorder,45755,45758,COPD,0.8739338
PIP,Clinical_Dept,46804,46805,OR,Symptom,46839,46841,AEs,0.6461922
TrCP,Symptom,46839,46841,AEs,Drug_BrandName,46890,46897,AeriSeal,0.7286478
PIP,Symptom,46839,46841,AEs,Clinical_Dept,46900,46901,OR,0.74493057
TrCP,Medical_Device,47045,47064,airway bypass stents,Medical_Device,47094,47097,lead,0.56047106
PIP,Clinical_Dept,47864,47865,OR,Symptom,47901,47903,AEs,0.582229
TrCP,Symptom,47901,47903,AEs,Medical_Device,47966,47970,coils,0.8487424
PIP,Symptom,47901,47903,AEs,Clinical_Dept,47973,47974,OR,0.71408004
PIP,Clinical_Dept,48400,48401,OR,Symptom,48437,48439,AEs,0.50467664
TrCP,Symptom,48437,48439,AEs,Internal_organ_or_component,48465,48483,endobronchial valve,0.64781725
PIP,Modifier,49001,49011,significant,Symptom,49150,49152,AEs,0.7319157
PIP,Symptom,49013,49038,differences in SGRQ scores,Symptom,49150,49152,AEs,0.5077815
PIP,Dosage,49066,49075,0.28 units,Symptom,49150,49152,AEs,0.52026016
PIP,Dosage,49080,49089,5.56 units,Symptom,49150,49152,AEs,0.59033644
PIP,Clinical_Dept,49112,49113,OR,Symptom,49150,49152,AEs,0.55579203
PIP,Symptom,49150,49152,AEs,Clinical_Dept,49174,49180,OR 3.41,0.8840912
TrCP,Symptom,49150,49152,AEs,Medical_Device,49235,49256,intra-bronchial valves,0.52951473
TrCP,Clinical_Dept,49867,49873,OR 2.82,Procedure,49905,49918,vapor ablation,0.88866854
TrCP,Clinical_Dept,49867,49873,OR 2.82,Symptom,49946,49948,AEs,0.55308914
TrCP,Procedure,49905,49918,vapor ablation,Symptom,49946,49948,AEs,0.9368213
TrCP,Procedure,49905,49918,vapor ablation,Clinical_Dept,49951,49952,OR,0.9274214
TrCP,Procedure,50088,50102,BLVR procedures,Modifier,50261,50269,increased,0.7936606
TrCP,Procedure,50088,50102,BLVR procedures,Symptom,50271,50273,AEs,0.7000535
PIP,Modifier,50516,50526,significant,Symptom,50528,50540,heterogeneity,0.7978281
TrAP,Clinical_Dept,51211,51228,National Institute,Test,51234,51263,Clinical Excellence’s guidance,0.7667923
TrAP,Clinical_Dept,51211,51228,National Institute,Procedure,51268,51297,“Endobronchial valve insertion,0.8858027
TrAP,Clinical_Dept,51211,51228,National Institute,Internal_organ_or_component,51309,51319,lung volume,0.86071223
TrAP,Clinical_Dept,51211,51228,National Institute,Procedure,51436,51464,endobronchial valve insertion,0.6301618
TrAP,Clinical_Dept,51211,51228,National Institute,Internal_organ_or_component,51476,51486,lung volume,0.88159406
TrAP,Clinical_Dept,51211,51228,National Institute,Disease_Syndrome_Disorder,51491,51499,emphysema,0.83459204
TrAP,Test,51234,51263,Clinical Excellence’s guidance,Procedure,51268,51297,“Endobronchial valve insertion,0.82838994
TrAP,Test,51234,51263,Clinical Excellence’s guidance,Internal_organ_or_component,51309,51319,lung volume,0.8623257
TrAP,Test,51234,51263,Clinical Excellence’s guidance,Procedure,51436,51464,endobronchial valve insertion,0.6837843
TrAP,Test,51234,51263,Clinical Excellence’s guidance,Internal_organ_or_component,51476,51486,lung volume,0.8875041
TrAP,Test,51234,51263,Clinical Excellence’s guidance,Disease_Syndrome_Disorder,51491,51499,emphysema,0.95213115
TrAP,Procedure,51268,51297,“Endobronchial valve insertion,Internal_organ_or_component,51309,51319,lung volume,0.9626997
TrAP,Procedure,51268,51297,“Endobronchial valve insertion,Procedure,51436,51464,endobronchial valve insertion,0.59265494
TrAP,Procedure,51268,51297,“Endobronchial valve insertion,Internal_organ_or_component,51476,51486,lung volume,0.9475574
TrAP,Procedure,51268,51297,“Endobronchial valve insertion,Disease_Syndrome_Disorder,51491,51499,emphysema,0.9826034
TrAP,Internal_organ_or_component,51309,51319,lung volume,Procedure,51436,51464,endobronchial valve insertion,0.95250213
TrAP,Internal_organ_or_component,51309,51319,lung volume,Internal_organ_or_component,51476,51486,lung volume,0.7393576
TrAP,Procedure,51436,51464,endobronchial valve insertion,Internal_organ_or_component,51476,51486,lung volume,0.9476259
TrAP,Procedure,51436,51464,endobronchial valve insertion,Disease_Syndrome_Disorder,51491,51499,emphysema,0.97249717
TrAP,Clinical_Dept,51705,51727,multi-disciplinary team,Modifier,51744,51751,managing,0.84130776
TrAP,Clinical_Dept,51705,51727,multi-disciplinary team,Disease_Syndrome_Disorder,51753,51761,emphysema,0.743753
PIP,Modifier,51744,51751,managing,Disease_Syndrome_Disorder,51753,51761,emphysema,0.58612293
TrAP,Modifier,51744,51751,managing,Employment,51797,51811,chest physician,0.7853315
TrAP,Modifier,51744,51751,managing,Employment,51816,51826,radiologist,0.5656335
TrAP,Modifier,51744,51751,managing,Employment,51831,51846,thoracic surgeon,0.8123829
TrAP,Modifier,51744,51751,managing,Employment,51854,51870,respiratory nurse,0.8051429
TrAP,Disease_Syndrome_Disorder,51753,51761,emphysema,Employment,51797,51811,chest physician,0.6679492
TrAP,Disease_Syndrome_Disorder,51753,51761,emphysema,Employment,51831,51846,thoracic surgeon,0.8045231
TrAP,Disease_Syndrome_Disorder,51753,51761,emphysema,Employment,51854,51870,respiratory nurse,0.6943117
TrAP,Modifier,52149,52155,Chronic,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,0.808162
TrAP,Modifier,52149,52155,Chronic,Modifier,52250,52256,chronic,0.89390993
TrAP,Modifier,52149,52155,Chronic,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,0.8884262
TrAP,Modifier,52149,52155,Chronic,Date,52339,52342,2010,0.88153243
TrAP,Modifier,52149,52155,Chronic,Procedure,52367,52384,endobronchial vale,0.97199124
TrAP,Modifier,52149,52155,Chronic,Modifier,52407,52413,advance,0.93263525
TrAP,Modifier,52149,52155,Chronic,Disease_Syndrome_Disorder,52415,52423,emphysema,0.8454498
TrAP,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,Modifier,52250,52256,chronic,0.9212936
TrAP,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,Disease_Syndrome_Disorder,52258,52287,obstructive pulmonary disease”,0.8147166
TrAP,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,Date,52339,52342,2010,0.9106496
TrAP,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,Procedure,52367,52384,endobronchial vale,0.91800165
TrAP,Disease_Syndrome_Disorder,52157,52182,Obstructive Lung Disease’s,Modifier,52407,52413,advance,0.95830435
