relation,entity1,entity1_begin,entity1_end,chunk1,entity2,entity2_begin,entity2_end,chunk2,confidence
OVERLAP,TEST,66230,66233,6MWD,TEST,66236,66247,MMRC dyspnea,1.0
OVERLAP,TEST,66230,66233,6MWD,TEST,66249,66253,score,0.9336189
OVERLAP,TEST,66230,66233,6MWD,TEST,66260,66273,hyperinflation,1.0
BEFORE,TEST,66236,66247,MMRC dyspnea,TEST,66249,66253,score,0.9949032
OVERLAP,TEST,66236,66247,MMRC dyspnea,TEST,66260,66273,hyperinflation,1.0
OVERLAP,TEST,66249,66253,score,TEST,66260,66273,hyperinflation,1.0
BEFORE,EVIDENTIAL,66798,66806,concluded,OCCURRENCE,66838,66869,clinically relevant improvements,0.9999871
AFTER,EVIDENTIAL,66798,66806,concluded,PROBLEM,66889,66914,QOL and exercise tolerance,0.92350113
OVERLAP,TREATMENT,66813,66824,BTVA therapy,PROBLEM,66889,66914,QOL and exercise tolerance,0.9486902
OVERLAP,PROBLEM,66889,66914,QOL and exercise tolerance,PROBLEM,66919,66950,upper lobe predominant emphysema,0.94684947
OVERLAP,TREATMENT,67053,67071,larger sample sizes,TREATMENT,67077,67089,a control arm,0.9999188
BEFORE,EVIDENTIAL,67105,67110,stated,TEST,67155,67186,the relatively small sample size,1.0
OVERLAP,TREATMENT,67314,67328,the control arm,TREATMENT,67345,67360,a sham procedure,0.9991359
OVERLAP,PROBLEM,67378,67388,the changes,EVIDENTIAL,67425,67430,showed,1.0
OVERLAP,TEST,67407,67423,the current study,EVIDENTIAL,67425,67430,showed,1.0
OVERLAP,EVIDENTIAL,67425,67430,showed,EVIDENTIAL,67484,67495,demonstrated,1.0
OVERLAP,TEST,67459,67477,multiple end-points,EVIDENTIAL,67484,67495,demonstrated,0.9986797
OVERLAP,TEST,67459,67477,multiple end-points,OCCURRENCE,67497,67508,improvements,0.9758251
BEFORE,EVIDENTIAL,67484,67495,demonstrated,OCCURRENCE,67497,67508,improvements,1.0
OVERLAP,OCCURRENCE,67497,67508,improvements,PROBLEM,67525,67532,symptoms,0.99989367
OVERLAP,OCCURRENCE,67497,67508,improvements,TEST,67535,67552,exercise tolerance,0.9990741
OVERLAP,PROBLEM,67525,67532,symptoms,TEST,67535,67552,exercise tolerance,1.0
OVERLAP,PROBLEM,67664,67677,GOLD stage III,PROBLEM,67683,67692,IV disease,0.99999976
BEFORE,PROBLEM,67683,67692,IV disease,TEST,67718,67722,study,0.9999094
OVERLAP,PROBLEM,67703,67713,symptomatic,PROBLEM,67735,67779,significant impairments in health-related QOL,0.9942756
OVERLAP,PROBLEM,67735,67779,significant impairments in health-related QOL,OCCURRENCE,67798,67810,participation,0.97468865
OVERLAP,OCCURRENCE,67798,67810,participation,TREATMENT,67815,67838,pulmonary rehabilitation,0.999833
OVERLAP,TREATMENT,67815,67838,pulmonary rehabilitation,TREATMENT,67860,67874,pharmacotherapy,0.99681914
OVERLAP,PROBLEM,67896,67905,limitation,PROBLEM,67972,68003,upper lobe predominant emphysema,0.9999994
BEFORE,OCCURRENCE,68215,68226,improvements,TEST,68231,68244,the BODE score,0.9988361
OVERLAP,TEST,68297,68312,this observation,TREATMENT,68333,68336,BTVA,0.9917862
OVERLAP,TREATMENT,68333,68336,BTVA,DURATION,68369,68376,6 months,0.99928576
OVERLAP,TREATMENT,68552,68576,hyper-inflation reduction,PROBLEM,68595,68612,advanced emphysema,0.9738864
OVERLAP,TREATMENT,68652,68684,targeted segmental vapor ablation,PROBLEM,68687,68710,an inflammatory response,0.99999964
OVERLAP,TREATMENT,68801,68804,BTVA,OCCURRENCE,68885,68905,improve lung function,0.98415923
OVERLAP,TREATMENT,68861,68880,1 multi-national RCT,OCCURRENCE,68885,68905,improve lung function,0.9998952
OVERLAP,OCCURRENCE,68885,68905,improve lung function,OCCURRENCE,68908,68924,exercise capacity,0.9999988
OVERLAP,PROBLEM,68952,68983,upper lobe-predominant emphysema,TREATMENT,69001,69026,the collateral ventilation,0.99846375
OVERLAP,PROBLEM,69133,69164,upper lobe-predominant emphysema,TEST,69167,69170,FEV1,1.0
OVERLAP,TEST,69167,69170,FEV1,TEST,69208,69209,RV,1.0
OVERLAP,TEST,69167,69170,FEV1,TEST,69248,69251,DLCO,0.99999976
OVERLAP,TEST,69208,69209,RV,TEST,69248,69251,DLCO,1.0
OVERLAP,TREATMENT,69540,69552,The procedure,TREATMENT,69577,69589,deep sedation,0.99952877
OVERLAP,TREATMENT,69577,69589,deep sedation,TREATMENT,69611,69628,general anesthesia,0.99999654
OVERLAP,TREATMENT,69653,69669,the BTVA catheter,TREATMENT,69675,69705,occlusion of the target segment,0.99961936
OVERLAP,TREATMENT,69675,69705,occlusion of the target segment,TREATMENT,69710,69730,the occlusion balloon,0.977032
OVERLAP,TREATMENT,69675,69705,occlusion of the target segment,TREATMENT,69733,69750,heated water vapor,0.9753568
OVERLAP,TREATMENT,69836,69848,the procedure,TEST,69870,69887,strictly monitored,0.99999535
OVERLAP,TREATMENT,69836,69848,the procedure,PROBLEM,69911,69953,symptoms of localized inflammatory reaction,0.9998697
OVERLAP,TEST,69870,69887,strictly monitored,PROBLEM,69911,69953,symptoms of localized inflammatory reaction,0.9994137
OVERLAP,TREATMENT,70112,70115,BTVA,TREATMENT,70144,70158,clinical trials,0.99068236
OVERLAP,TREATMENT,70112,70115,BTVA,TREATMENT,70163,70186,comprehensive registries,0.97082114
OVERLAP,TREATMENT,70506,70541,bronchoscopic thermal vapor ablation,PROBLEM,70547,70566,upper-lobe emphysema,0.9960043
OVERLAP,OCCURRENCE,70704,70718,evaluate safety,OCCURRENCE,70724,70731,efficacy,0.94207627
BEFORE,TREATMENT,70915,70918,BLVR,PROBLEM,70961,70969,emphysema,0.98349184
OVERLAP,TREATMENT,70973,70990,Several techniques,TREATMENT,71020,71023,BLVR,0.99942005
OVERLAP,TREATMENT,71020,71023,BLVR,TREATMENT,71035,71038,BTVA,0.99999905
BEFORE,OCCURRENCE,71091,71094,safe,PROBLEM,71103,71120,its gradual effect,0.9999461
OVERLAP,TREATMENT,71224,71227,BTVA,TREATMENT,71279,71287,procedure,0.9397974
OVERLAP,TREATMENT,71224,71227,BTVA,TREATMENT,71290,71309,post-procedural care,0.98023695
OVERLAP,TREATMENT,71224,71227,BTVA,PROBLEM,71315,71327,complications,0.99972767
OVERLAP,TREATMENT,71290,71309,post-procedural care,PROBLEM,71315,71327,complications,0.99998605
OVERLAP,TREATMENT,71421,71436,Other modalities,TREATMENT,71446,71465,endobronchial valves,1.0
OVERLAP,TREATMENT,71421,71436,Other modalities,TREATMENT,71468,71472,coils,1.0
OVERLAP,TREATMENT,71421,71436,Other modalities,TREATMENT,71478,71490,lung sealants,0.9999529
OVERLAP,TREATMENT,71446,71465,endobronchial valves,TREATMENT,71468,71472,coils,1.0
OVERLAP,TREATMENT,71446,71465,endobronchial valves,TREATMENT,71478,71490,lung sealants,0.99870074
OVERLAP,TREATMENT,71468,71472,coils,TREATMENT,71478,71490,lung sealants,1.0
AFTER,EVIDENTIAL,71533,71541,concluded,TREATMENT,71566,71572,a novel,0.9818377
BEFORE,TREATMENT,71548,71561,vapor ablation,TREATMENT,71566,71572,a novel,0.997003
OVERLAP,PROBLEM,71756,71766,Pneumonitis,PROBLEM,71772,71780,infection,0.99998844
OVERLAP,PROBLEM,71756,71766,Pneumonitis,PROBLEM,71787,71805,common side effects,0.9885411
OVERLAP,PROBLEM,71772,71780,infection,PROBLEM,71787,71805,common side effects,1.0
OVERLAP,TEST,71825,71839,BLVR techniques,TEST,71842,71866,a case-by-case evaluation,0.99802184
OVERLAP,TREATMENT,72023,72031,treatment,PROBLEM,72050,72058,emphysema,0.9944495
OVERLAP,TREATMENT,72170,72184,BLVR techniques,TREATMENT,72289,72309,lung volume reduction,0.9886312
BEFORE,TREATMENT,72273,72279,EBV/IBV,TREATMENT,72289,72309,lung volume reduction,0.9999298
OVERLAP,TREATMENT,72289,72309,lung volume reduction,PROBLEM,72314,72330,lobar atelectasis,0.9999491
OVERLAP,TREATMENT,72378,72381,BTVA,PROBLEM,72441,72462,inflammatory processes,0.9999993
OVERLAP,PROBLEM,72390,72407,tissue compression,PROBLEM,72441,72462,inflammatory processes,0.9999913
OVERLAP,TREATMENT,72487,72493,EBV/IBV,PROBLEM,72560,72579,partially reversible,0.994559
OVERLAP,PROBLEM,72536,72554,the effects of LVRC,PROBLEM,72560,72579,partially reversible,0.99999857
OVERLAP,PROBLEM,72536,72554,the effects of LVRC,TREATMENT,72593,72596,BTVA,0.94711083
OVERLAP,PROBLEM,72632,72653,inter-lobar CV impacts,TREATMENT,72658,72674,EBV/IBV treatment,0.9999994
OVERLAP,TEST,72728,72739,radiological,TEST,72745,72765,endoscopic techniques,1.0
OVERLAP,TEST,72728,72739,radiological,TEST,72786,72803,a vital importance,0.9999889
AFTER,EVIDENTIAL,72819,72827,concluded,PROBLEM,72854,72857,BLVR,0.9736425
OVERLAP,EVIDENTIAL,72819,72827,concluded,EVIDENTIAL,72859,72870,demonstrates,0.9999987
OVERLAP,EVIDENTIAL,72819,72827,concluded,TREATMENT,72933,72951,head-to-head trials,0.90622777
OVERLAP,PROBLEM,72854,72857,BLVR,EVIDENTIAL,72859,72870,demonstrates,1.0
OVERLAP,PROBLEM,72854,72857,BLVR,OCCURRENCE,72894,72921,short-term clinical efficacy,0.99962056
OVERLAP,PROBLEM,72854,72857,BLVR,TREATMENT,72933,72951,head-to-head trials,0.94357306
OVERLAP,PROBLEM,72854,72857,BLVR,OCCURRENCE,72970,72985,further research,0.9999782
OVERLAP,PROBLEM,72854,72857,BLVR,OCCURRENCE,73010,73035,long-term clinical benefit,0.9992324
BEFORE,EVIDENTIAL,72859,72870,demonstrates,OCCURRENCE,72872,72888,acceptable safety,0.99982065
OVERLAP,EVIDENTIAL,72859,72870,demonstrates,OCCURRENCE,72894,72921,short-term clinical efficacy,0.99813324
OVERLAP,EVIDENTIAL,72859,72870,demonstrates,TREATMENT,72933,72951,head-to-head trials,0.9998807
OVERLAP,OCCURRENCE,73010,73035,long-term clinical benefit,OCCURRENCE,73038,73047,durability,0.9998042
OVERLAP,OCCURRENCE,73010,73035,long-term clinical benefit,TREATMENT,73076,73091,these techniques,0.987553
OVERLAP,TEST,73204,73221,An UpToDate review,TREATMENT,73226,73245,definitive treatment,0.9799295
OVERLAP,TREATMENT,73226,73245,definitive treatment,PROBLEM,73265,73276,pneumothorax,0.93516856
OVERLAP,TREATMENT,73251,73260,prevention,PROBLEM,73265,73276,pneumothorax,0.9999937
OVERLAP,TREATMENT,73310,73345,video-assisted thoracoscopic surgery,TREATMENT,73348,73351,VATS,1.0
OVERLAP,TREATMENT,73348,73351,VATS,PROBLEM,73354,73381,apical blebectomy/bullectomy,0.999979
AFTER,TREATMENT,73348,73351,VATS,TREATMENT,73403,73413,pleurodesis,0.95041984
OVERLAP,PROBLEM,73354,73381,apical blebectomy/bullectomy,TREATMENT,73403,73413,pleurodesis,0.994372
AFTER,TREATMENT,73403,73413,pleurodesis,TEST,73426,73443,retrospective data,0.99993443
AFTER,TREATMENT,73403,73413,pleurodesis,EVIDENTIAL,73450,73455,report,0.97171855
BEFORE,TEST,73426,73443,retrospective data,EVIDENTIAL,73450,73455,report,0.99848986
BEFORE,TEST,73426,73443,retrospective data,PROBLEM,73457,73472,recurrence rates,0.985436
BEFORE,EVIDENTIAL,73450,73455,report,PROBLEM,73457,73472,recurrence rates,1.0
BEFORE,EVIDENTIAL,73527,73531,noted,TEST,73548,73551,data,0.99939275
AFTER,TREATMENT,73595,73605,pleurodesis,TEST,73624,73627,data,0.9999888
AFTER,TREATMENT,73595,73605,pleurodesis,EVIDENTIAL,73634,73639,report,0.99999297
BEFORE,EVIDENTIAL,73634,73639,report,PROBLEM,73641,73662,lower recurrence rates,1.0
OVERLAP,PROBLEM,73641,73662,lower recurrence rates,TREATMENT,73681,73714,VATS-directed insufflation of talc,0.9999504
OVERLAP,TREATMENT,73681,73714,VATS-directed insufflation of talc,TREATMENT,73730,73739,bullectomy,0.9716661
BEFORE,TREATMENT,73794,73814,blebectomy/bullectomy,TEST,73833,73836,data,0.99636465
AFTER,TEST,73833,73836,data,TREATMENT,73883,73892,bullectomy,0.992247
OVERLAP,PROBLEM,73850,73865,recurrence rates,TREATMENT,73883,73892,bullectomy,0.9999981
AFTER,TREATMENT,73940,73967,conventional tri-portal VATS,TREATMENT,74015,74023,treatment,0.98615277
OVERLAP,TREATMENT,74015,74023,treatment,PROBLEM,74028,74059,primary spontaneous pneumothorax,0.9953629
OVERLAP,TREATMENT,74015,74023,treatment,PROBLEM,74062,74064,PSP,0.9998385
OVERLAP,PROBLEM,74028,74059,primary spontaneous pneumothorax,PROBLEM,74062,74064,PSP,0.971772
BEFORE,EVIDENTIAL,74084,74089,stated,TREATMENT,74096,74129,trans-areolar pulmonary bullectomy,0.99992025
OVERLAP,CLINICAL_DEPT,74159,74175,These researchers,TREATMENT,74216,74254,this novel minimally invasive technique,0.98469085
OVERLAP,TREATMENT,74216,74254,this novel minimally invasive technique,PROBLEM,74259,74270,managing PSP,0.9999653
OVERLAP,DATE,74279,74290,January 2013,TEST,74344,74346,PSP,0.999701
OVERLAP,DATE,74295,74307,December 2014,TEST,74344,74346,PSP,1.0
BEFORE,TREATMENT,74358,74391,trans-areolar pulmonary bullectomy,TREATMENT,74403,74421,a 5-mm thoracoscope,0.9035681
OVERLAP,TREATMENT,74425,74438,All procedures,TEST,74476,74496,a mean operating time,0.99739516
OVERLAP,TEST,74476,74496,a mean operating time,DURATION,74501,74509,26.5 mins,1.0
OVERLAP,TEST,74605,74622,length of incision,TEST,74628,74642,the camera port,0.99763775
AFTER,OCCURRENCE,74734,74755,regained consciousness,TREATMENT,74771,74777,surgery,0.9999981
AFTER,OCCURRENCE,74734,74755,regained consciousness,OCCURRENCE,74807,74816,discharged,0.9998623
OVERLAP,OCCURRENCE,74807,74816,discharged,DATE,74821,74843,post-operative day (POD,1.0
OVERLAP,OCCURRENCE,74873,74882,discharged,DATE,74887,74896,POD 4 or 5,0.9999949
BEFORE,PROBLEM,74988,75026,obvious surgical scar on the chest wall,EVIDENTIAL,75044,75053,complained,0.9999684
OVERLAP,EVIDENTIAL,75044,75053,complained,PROBLEM,75058,75076,post-operative pain,0.9999573
OVERLAP,PROBLEM,75083,75100,recurrent symptoms,EVIDENTIAL,75134,75141,revealed,1.0
AFTER,PROBLEM,75083,75100,recurrent symptoms,OCCURRENCE,75143,75170,an excellent cosmetic result,0.96378
OVERLAP,PROBLEM,75083,75100,recurrent symptoms,OCCURRENCE,75176,75197,degree of satisfaction,0.9907671
BEFORE,EVIDENTIAL,75134,75141,revealed,OCCURRENCE,75143,75170,an excellent cosmetic result,1.0
BEFORE,EVIDENTIAL,75134,75141,revealed,OCCURRENCE,75176,75197,degree of satisfaction,0.9388971
BEFORE,EVIDENTIAL,75213,75221,concluded,TREATMENT,75228,75261,trans-areolar pulmonary bullectomy,0.9782471
OVERLAP,TREATMENT,75228,75261,trans-areolar pulmonary bullectomy,PROBLEM,75314,75316,PSP,0.9269032
OVERLAP,TREATMENT,75228,75261,trans-areolar pulmonary bullectomy,PROBLEM,75328,75343,pulmonary bullae,0.99870753
BEFORE,TREATMENT,75288,75308,therapeutic procedure,PROBLEM,75314,75316,PSP,0.97175837
OVERLAP,TREATMENT,75288,75308,therapeutic procedure,PROBLEM,75328,75343,pulmonary bullae,0.96091586
OVERLAP,PROBLEM,75314,75316,PSP,PROBLEM,75328,75343,pulmonary bullae,0.9992405
AFTER,PROBLEM,75347,75358,The incision,OCCURRENCE,75390,75415,excellent cosmetic effects,0.91716784
OVERLAP,TREATMENT,75451,75470,this novel procedure,EVIDENTIAL,75472,75477,showed,1.0
OVERLAP,TREATMENT,75490,75500,a treatment,PROBLEM,75505,75507,PSP,0.97806406
OVERLAP,TREATMENT,75621,75658,the most common thoracoscopic approach,TREATMENT,75663,75672,tri-portal,0.99983466
OVERLAP,TREATMENT,75663,75672,tri-portal,TREATMENT,75675,75700,the trans-areolar approach,0.99992347
BEFORE,TREATMENT,75760,75793,thoracoscopic pulmonary bullectomy,TREATMENT,75801,75824,a trans-areolar approach,0.9873978
OVERLAP,TREATMENT,75801,75824,a trans-areolar approach,PROBLEM,75843,75845,PSP,0.99987423
BEFORE,PROBLEM,75877,75879,PSP,TREATMENT,75895,75942,thoracoscopic trans-areolar pulmonary bullectomy,0.99895847
OVERLAP,TEST,75975,75984,this study,DATE,75994,76022,September 2017 and March 2018,0.99973184
OVERLAP,OCCURRENCE,76074,76100,the peri-operative outcomes,PROBLEM,76103,76130,post-operative complications,0.9999901
OVERLAP,OCCURRENCE,76074,76100,the peri-operative outcomes,PROBLEM,76133,76142,recurrence,0.94325966
OVERLAP,OCCURRENCE,76074,76100,the peri-operative outcomes,PROBLEM,76145,76162,wound-related pain,0.9998704
OVERLAP,PROBLEM,76103,76130,post-operative complications,PROBLEM,76133,76142,recurrence,0.99978083
OVERLAP,PROBLEM,76103,76130,post-operative complications,PROBLEM,76145,76162,wound-related pain,0.99989367
OVERLAP,PROBLEM,76133,76142,recurrence,PROBLEM,76145,76162,wound-related pain,1.0
OVERLAP,PROBLEM,76356,76361,Bullae,PROBLEM,76367,76371,blebs,1.0
OVERLAP,TREATMENT,76475,76498,a trans-areolar approach,TREATMENT,76508,76523,additional ports,0.99989355
OVERLAP,TREATMENT,76475,76498,a trans-areolar approach,TREATMENT,76542,76552,thoracotomy,0.9968767
OVERLAP,TREATMENT,76508,76523,additional ports,TREATMENT,76542,76552,thoracotomy,0.9974245
OVERLAP,PROBLEM,76832,76842,morbidities,PROBLEM,76847,76863,recurrence of PSP,1.0
OVERLAP,PROBLEM,76832,76842,morbidities,TEST,76881,76896,the study period,0.9989379
OVERLAP,PROBLEM,76847,76863,recurrence of PSP,TEST,76881,76896,the study period,0.94391453
OVERLAP,TEST,76900,76936,The mean cosmetic satisfaction scores,DATE,76980,76984,POD 7,0.99999905
OVERLAP,TEST,76999,77029,The mean numerical rating scale,TEST,77032,77034,NRS,0.9662682
OVERLAP,TEST,76999,77029,The mean numerical rating scale,DATE,77054,77058,POD 7,0.99999976
OVERLAP,TEST,77032,77034,NRS,TEST,77037,77041,score,1.0
OVERLAP,TEST,77037,77041,score,DATE,77054,77058,POD 7,0.9999993
AFTER,TEST,77037,77041,score,OCCURRENCE,77079,77087,pain-free,0.99924755
OVERLAP,DATE,77054,77058,POD 7,OCCURRENCE,77079,77087,pain-free,0.9554886
OVERLAP,TREATMENT,77128,77175,trans-areolar thoracoscopic pulmonary bullectomy,TREATMENT,77181,77189,treatment,0.9999962
OVERLAP,PROBLEM,77260,77278,post-operative pain,TREATMENT,77284,77292,cosmetics,1.0
OVERLAP,TREATMENT,77342,77359,surgical treatment,PROBLEM,77364,77366,PSP,0.9757426
BEFORE,EVIDENTIAL,77382,77387,stated,PROBLEM,77394,77406,the drawbacks,1.0
OVERLAP,PROBLEM,77394,77406,the drawbacks,TEST,77411,77420,this study,0.98743004
OVERLAP,TREATMENT,77713,77729,the trans-areolar,TREATMENT,77735,77755,uni-portal approaches,0.99166274
OVERLAP,TREATMENT,77766,77788,Polyglycolic Acid Patch,PROBLEM,77810,77821,Pneumothorax,0.98968095
OVERLAP,TREATMENT,77766,77788,Polyglycolic Acid Patch,TREATMENT,77826,77849,Thoracoscopic Bullectomy,0.9719544
OVERLAP,TREATMENT,77793,77805,the Treatment,PROBLEM,77810,77821,Pneumothorax,0.9999999
OVERLAP,TREATMENT,77793,77805,the Treatment,TREATMENT,77826,77849,Thoracoscopic Bullectomy,0.99330527
BEFORE,PROBLEM,77810,77821,Pneumothorax,TREATMENT,77826,77849,Thoracoscopic Bullectomy,0.9277763
OVERLAP,TREATMENT,77888,77911,a polyglycolic acid (PGA,TREATMENT,77937,77962,pulmonary bullae resection,0.9460072
BEFORE,TREATMENT,77914,77918,patch,TREATMENT,77937,77962,pulmonary bullae resection,0.998365
OVERLAP,PROBLEM,78003,78012,its effect,OCCURRENCE,78017,78032,patient recovery,0.9999294
OVERLAP,TEST,78322,78324,PGA,TREATMENT,78345,78354,bullectomy,0.99999416
OVERLAP,TEST,78372,78394,The clinical end-points,PROBLEM,78405,78429,post-operative recurrence,0.95788753
OVERLAP,PROBLEM,78432,78465,average post-operative air leakage,PROBLEM,78468,78486,prolonged air leaks,0.9999988
AFTER,PROBLEM,78432,78465,average post-operative air leakage,TREATMENT,78489,78509,drainage tube removal,0.97548205
OVERLAP,PROBLEM,78468,78486,prolonged air leaks,TREATMENT,78489,78509,drainage tube removal,0.99998546
OVERLAP,TREATMENT,78489,78509,drainage tube removal,OCCURRENCE,78521,78548,post-operative hospital stay,0.930896
AFTER,TREATMENT,78641,78656,the PGA approach,TREATMENT,78678,78688,lower rates,0.99193937
OVERLAP,TREATMENT,79089,79101,the treatment,PROBLEM,79106,79117,pneumothorax,1.0
OVERLAP,TREATMENT,79089,79101,the treatment,TREATMENT,79122,79145,thoracoscopic bullectomy,0.99900013
BEFORE,PROBLEM,79106,79117,pneumothorax,TREATMENT,79122,79145,thoracoscopic bullectomy,0.98391646
OVERLAP,TREATMENT,79239,79255,thoracic drainage,PROBLEM,79261,79296,prolonged post-operative air leakage,0.9999877
OVERLAP,PROBLEM,79470,79480,limitations,TEST,79485,79504,the included studies,0.9997968
OVERLAP,PROBLEM,79620,79650,intra-operative bleeding volume,PROBLEM,79656,79683,post-operative complications,0.9920747
BEFORE,EVIDENTIAL,79781,79786,stated,TEST,79793,79802,this study,1.0
OVERLAP,TEST,79915,79936,retrospective research,TREATMENT,79956,79961,3 RCTs,0.9408006
OVERLAP,TEST,80205,80215,the studies,EVIDENTIAL,80254,80261,reported,0.99878806
BEFORE,EVIDENTIAL,80254,80261,reported,PROBLEM,80293,80301,deviation,1.0
OVERLAP,PROBLEM,80470,80518,post-operative complications (pulmonary infection,PROBLEM,80521,80541,heart rate arrhythmia,0.99998176
OVERLAP,PROBLEM,80521,80541,heart rate arrhythmia,PROBLEM,80544,80559,pleural effusion,1.0
